"","spp","X.x","fbsci","maxlength","mortalitywild","fecundity","fecundity_mean","maturitylength","maturitylength_mean","maturityage","maturityage_mean","numberofspawningcycles","reproductiveseasonlength","fertilization","reproductionmode","spawningground","batchspawner","parentalcare","larvaesize","larvae_mean","X.y","CommonName","Source","Country","Site","lat","lon","stockid","CollectionYear","MarkerName","n","bp","He","Hese","Pi","Pise","file"
"1568","Sardinops sagax",199,"Sardinops sagax",39.5,25,"c(30000, 10000)",20000,"c(7, 24, NA, NA, 22, 18, NA, 24, NA, NA, 21, NA, 18)",19.14285714,"c(1, NA, 1, NA, NA, 1, NA, NA, NA, NA, NA, NA, NA)",1,"Two seasonal peaks per year",NA,"external","dioecism","c(NA, NA, ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", NA, NA, NA, ""coastal"")",-1,3,"3.5",3.5,1572,"South American pilchard","Bowen & Grant 1997","Japan","Pacific Coast of Hokkaido",41.042894,144.235234,"PILCHPJPN","1983","control region",18,"500",0.961,NA,0.009,NA,"mtdna101"
"1569","Sardinops sagax",199,"Sardinops sagax",39.5,25,"c(30000, 10000)",20000,"c(7, 24, NA, NA, 22, 18, NA, 24, NA, NA, 21, NA, 18)",19.14285714,"c(1, NA, 1, NA, NA, 1, NA, NA, NA, NA, NA, NA, NA)",1,"Two seasonal peaks per year",NA,"external","dioecism","c(NA, NA, ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", NA, NA, NA, ""coastal"")",-1,3,"3.5",3.5,1573,"South American pilchard","Bowen & Grant 1997","South Africa","West coast, Cape Town",-34.452,18.035,"SARDSA","1991","control region",15,"500",1,NA,0.018,NA,"mtdna101"
"1570","Sardinops sagax",199,"Sardinops sagax",39.5,25,"c(30000, 10000)",20000,"c(7, 24, NA, NA, 22, 18, NA, 24, NA, NA, 21, NA, 18)",19.14285714,"c(1, NA, 1, NA, NA, 1, NA, NA, NA, NA, NA, NA, NA)",1,"Two seasonal peaks per year",NA,"external","dioecism","c(NA, NA, ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", NA, NA, NA, ""coastal"")",-1,3,"3.5",3.5,1574,"South American pilchard","Bowen & Grant 1997","USA","San Diego, Southern California",32.762,-117.018333333333,"SARDPCOAST","1983","control region",15,"500",1,NA,0.03,NA,"mtdna101"
"1571","Sardinops sagax",199,"Sardinops sagax",39.5,25,"c(30000, 10000)",20000,"c(7, 24, NA, NA, 22, 18, NA, 24, NA, NA, 21, NA, 18)",19.14285714,"c(1, NA, 1, NA, NA, 1, NA, NA, NA, NA, NA, NA, NA)",1,"Two seasonal peaks per year",NA,"external","dioecism","c(NA, NA, ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", NA, NA, NA, ""coastal"")",-1,3,"3.5",3.5,1575,"South American pilchard","Garcia-Rodriguez et al. 2011 Fisheries Research 107:169-176","Mexico ","Bahia Magdalena ",24.5,-112,NA,"2006","control region",73,"500",1,0.0023,0.017029,0.008828,"mtdna101"
"1572","Sardinops sagax",199,"Sardinops sagax",39.5,25,"c(30000, 10000)",20000,"c(7, 24, NA, NA, 22, 18, NA, 24, NA, NA, 21, NA, 18)",19.14285714,"c(1, NA, 1, NA, NA, 1, NA, NA, NA, NA, NA, NA, NA)",1,"Two seasonal peaks per year",NA,"external","dioecism","c(NA, NA, ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", NA, NA, NA, ""coastal"")",-1,3,"3.5",3.5,1576,"South American pilchard","Garcia-Rodriguez et al. 2011 Fisheries Research 107:169-176","Mexico ","Bahia Magdalena ",23.5,-112,NA,"2007","control region",33,"500",0.992,0.0104,0.018015,0.009465,"mtdna101"
"1573","Sardinops sagax",199,"Sardinops sagax",39.5,25,"c(30000, 10000)",20000,"c(7, 24, NA, NA, 22, 18, NA, 24, NA, NA, 21, NA, 18)",19.14285714,"c(1, NA, 1, NA, NA, 1, NA, NA, NA, NA, NA, NA, NA)",1,"Two seasonal peaks per year",NA,"external","dioecism","c(NA, NA, ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", ""coastal"", NA, NA, NA, ""coastal"")",-1,3,"3.5",3.5,1577,"South American pilchard","Garcia-Rodriguez et al. 2011 Fisheries Research 107:169-176","Mexico ","Ensenada ",31,-116,NA,"2007","control region",47,"500",0.991,0.0064,0.018709,0.00971,"mtdna101"
"1574","Saurida elongata",200,"Saurida elongata",50,7,NA,NA,NA,NA,NA,NA,NA,NA,"external","dioecism",NA,0,3,NA,NA,1578,"Slender lizardfish","Tu et al. 2016 Biochemical Systematics and Ecology 68:44-50","China","Beihai",21.427405,109.067396,NA,"2013","control region",22,"463",0.81,0.057,0.004,0.003,"mtdna102"
"1575","Saurida elongata",200,"Saurida elongata",50,7,NA,NA,NA,NA,NA,NA,NA,NA,"external","dioecism",NA,0,3,NA,NA,1579,"Slender lizardfish","Tu et al. 2016 Biochemical Systematics and Ecology 68:44-50","China","Nantong",32.202653,121.545484,NA,"2013","control region",24,"463",0.938,0.026,0.007,0.004,"mtdna102"
"1576","Saurida elongata",200,"Saurida elongata",50,7,NA,NA,NA,NA,NA,NA,NA,NA,"external","dioecism",NA,0,3,NA,NA,1580,"Slender lizardfish","Tu et al. 2016 Biochemical Systematics and Ecology 68:44-50","China","Qingdao",36.043635,120.323585,NA,"2012","control region",24,"463",0.906,0.03,0.006,0.004,"mtdna102"
"1577","Saurida elongata",200,"Saurida elongata",50,7,NA,NA,NA,NA,NA,NA,NA,NA,"external","dioecism",NA,0,3,NA,NA,1581,"Slender lizardfish","Tu et al. 2016 Biochemical Systematics and Ecology 68:44-50","China","Rizhao",35.370936,119.571992,NA,"2012","control region",24,"463",0.928,0.026,0.006,0.003,"mtdna102"
"1578","Saurida elongata",200,"Saurida elongata",50,7,NA,NA,NA,NA,NA,NA,NA,NA,"external","dioecism",NA,0,3,NA,NA,1582,"Slender lizardfish","Tu et al. 2016 Biochemical Systematics and Ecology 68:44-50","China","Weihai",37.544044,122.171045,NA,"2013","control region",24,"463",0.92,0.037,0.006,0.004,"mtdna102"
"1579","Scarus ghobban",201,"Scarus ghobban",75,13,NA,NA,"c(49, NA)",49,"c(NA, NA)",NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1583,"Blue-barred parrotfish","Visram et. al 2010 Marine Biology 157:1475-1487","Kenya","Kenya",-2.04,40.95,NA,"2009","control region",23,"351",0.993,0.00187663,0.048,0.000417029,"mtdna101"
"1580","Scarus ghobban",201,"Scarus ghobban",75,13,NA,NA,"c(49, NA)",49,"c(NA, NA)",NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1584,"Blue-barred parrotfish","Visram et. al 2010 Marine Biology 157:1475-1487","Mauritius","Mauritius",-20.6,57.8,NA,"2009","control region",31,"351",0.984,0.003412501,0.049,0.000538816,"mtdna101"
"1581","Scarus ghobban",201,"Scarus ghobban",75,13,NA,NA,"c(49, NA)",49,"c(NA, NA)",NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1585,"Blue-barred parrotfish","Visram et. al 2010 Marine Biology 157:1475-1487","Seychelles","Seychelles",-4.7,55.64,NA,"2009","control region",34,"351",0.978,0.003429972,0.048,0.000342997,"mtdna101"
"1582","Scarus ghobban",201,"Scarus ghobban",75,13,NA,NA,"c(49, NA)",49,"c(NA, NA)",NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1586,"Blue-barred parrotfish","Visram et. al 2010 Marine Biology 157:1475-1487","Tanzania","Bagamoyo",-6.46,39.01,NA,"2009","control region",11,"351",0.982,0.013869522,0.043,0.001206045,"mtdna101"
"1583","Scarus ghobban",201,"Scarus ghobban",75,13,NA,NA,"c(49, NA)",49,"c(NA, NA)",NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1587,"Blue-barred parrotfish","Visram et. al 2010 Marine Biology 157:1475-1487","Tanzania","Kilwa",-9.22,39.65,NA,"2009","control region",11,"351",0.982,0.013869522,0.047,0.002110579,"mtdna101"
"1584","Scarus ghobban",201,"Scarus ghobban",75,13,NA,NA,"c(49, NA)",49,"c(NA, NA)",NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1588,"Blue-barred parrotfish","Visram et. al 2010 Marine Biology 157:1475-1487","Tanzania","Tanga",-5.16,39.16,NA,"2009","control region",7,"351",1,0.0287253,0.056,0.00340168,"mtdna101"
"1585","Scarus psittacus",202,"Scarus psittacus",34,5,NA,NA,"10.5",10.5,NA,NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1589,"Common parrotfish","Winters et. al 2010 Marine Biology 157:1679-1691","Australia","Cocos Keeling",-12,96.83,NA,"","control region",17,"322",0.99,NA,0.0079,0.000533578,"mtdna101"
"1586","Scarus psittacus",202,"Scarus psittacus",34,5,NA,NA,"10.5",10.5,NA,NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1590,"Common parrotfish","Winters et. al 2010 Marine Biology 157:1679-1691","Australia","Great Barrier Reef",-21.58,152.65,NA,"","control region",21,"322",0.93,NA,0.0078,0.001091089,"mtdna101"
"1587","Scarus psittacus",202,"Scarus psittacus",34,5,NA,NA,"10.5",10.5,NA,NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1591,"Common parrotfish","Winters et. al 2010 Marine Biology 157:1679-1691","Australia","Western Australia",-14.74,122.42,NA,"","control region",16,"322",0.93,NA,0.0082,0.00125,"mtdna101"
"1588","Scarus psittacus",202,"Scarus psittacus",34,5,NA,NA,"10.5",10.5,NA,NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1592,"Common parrotfish","Winters et. al 2010 Marine Biology 157:1679-1691","China","Taiwan",26.37,122.47,NA,"","control region",12,"322",0.91,NA,0.0074,0.001443376,"mtdna101"
"1589","Scarus psittacus",202,"Scarus psittacus",34,5,NA,NA,"10.5",10.5,NA,NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1593,"Common parrotfish","Winters et. al 2010 Marine Biology 157:1679-1691","France (French Polynesia)","Marquesas",-9.86,-138.82,NA,"","control region",20,"322",0.83,NA,0.0056,0.000894427,"mtdna101"
"1590","Scarus psittacus",202,"Scarus psittacus",34,5,NA,NA,"10.5",10.5,NA,NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1594,"Common parrotfish","Winters et. al 2010 Marine Biology 157:1679-1691","France (French Polynesia)","Tahiti",-17.67,-149.22,NA,"","control region",16,"322",0.93,NA,0.0067,0.001,"mtdna101"
"1591","Scarus psittacus",202,"Scarus psittacus",34,5,NA,NA,"10.5",10.5,NA,NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1595,"Common parrotfish","Winters et. al 2010 Marine Biology 157:1679-1691","Seychelles","Seychelles",-4.71,55.55,NA,"","control region",20,"322",0.93,NA,0.0084,0.001118034,"mtdna101"
"1592","Scarus psittacus",202,"Scarus psittacus",34,5,NA,NA,"10.5",10.5,NA,NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1596,"Common parrotfish","Winters et. al 2010 Marine Biology 157:1679-1691","USA","Hawaii",21.76,-156.84,NA,"","control region",20,"322",0.87,NA,0.0052,0.000894427,"mtdna101"
"1593","Scarus psittacus",202,"Scarus psittacus",34,5,NA,NA,"10.5",10.5,NA,NA,NA,NA,"external","protogyny",NA,0,2,NA,NA,1597,"Common parrotfish","Winters et. al 2010 Marine Biology 157:1679-1691","USA (North Mariana Islands)","Rota",14.12,145.26,NA,"","control region",18,"322",0.95,NA,0.0088,0.001178511,"mtdna101"
"1594","Scomber australasicus",203,"Scomber australasicus",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2",3.2,1598,"Blue mackerel","Scoles Collette Graves 1998","Egypt","Sinai Peninsula south, Red Sea",27.563168,34.379549,NA,"","cytb",15,"418",0.95,NA,0.0041,NA,"mtdna101"
"1595","Scomber australasicus",203,"Scomber australasicus",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2",3.2,1599,"Blue mackerel","Scoles Collette Graves 1998","Japan","Tokyo",34.870767,139.723738,"BMACKPJPN","","cytb",21,"418",0.81,NA,0.003,NA,"mtdna101"
"1596","Scomber australasicus",203,"Scomber australasicus",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2",3.2,1600,"Blue mackerel","Scoles Collette Graves 1998","Mexico","Revillagigedo Islands",18.629368,-112.940962,NA,"","cytb",20,"418",0.59,NA,0.0013,NA,"mtdna101"
"1597","Scomber australasicus",203,"Scomber australasicus",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2",3.2,1601,"Blue mackerel","Scoles Collette Graves 1998","New Zealand","Wellington",-41.38721,174.626555,NA,"","cytb",19,"418",0.75,NA,0.0077,NA,"mtdna101"
"1598","Scomber australasicus",203,"Scomber australasicus",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2",3.2,1602,"Blue mackerel","Tzeng 2007 Zoological Studies 46(6):656-663","Taiwan","ECS",26,123,"BMACKECS","2003","control region",33,"866",0.991,0.001914854,0.0073,8.7e-05,"mtdna101"
"1599","Scomber australasicus",203,"Scomber australasicus",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2",3.2,1603,"Blue mackerel","Tzeng 2007 Zoological Studies 46(6):656-663","Taiwan","ILAN",24.8,122,"BMACKECS","2003","control region",31,"866",0.994,0.001975658,0.0075,8.98e-05,"mtdna101"
"1600","Scomber australasicus",203,"Scomber australasicus",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2",3.2,1604,"Blue mackerel","Tzeng 2007 Zoological Studies 46(6):656-663","Taiwan","LY",22.4,119.9,"BMACKECS","2003","control region",31,"866",0.996,0.016164477,0.0061,0.000107763,"mtdna101"
"1601","Scomber australasicus",203,"Scomber australasicus",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2",3.2,1605,"Blue mackerel","Tzeng 2007 Zoological Studies 46(6):656-663","Taiwan","SCS",21,118,NA,"2003","control region",31,"866",0.998,0.016164477,0.0069,0.000107763,"mtdna101"
"1602","Scomber australasicus",203,"Scomber australasicus",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2",3.2,1606,"Blue mackerel","Tzeng 2007 Zoological Studies 46(6):656-663","Taiwan","TT",22.8,121.5,"BMACKECS","2003","control region",31,"866",0.994,0.001975658,0.0068,0.000107763,"mtdna101"
"1603","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1607,"Chub mackerel","Scoles Collette Graves 1998","Argentina","Mar del Plata",-38.133567,-56.805339,NA,"","cytb",18,"418",0.9,NA,0.005,NA,"mtdna101"
"1604","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1608,"Chub mackerel","Scoles Collette Graves 1998","Cote d'Ivoire","Abidjan, Ivory Coast",4.877991,-3.982036,NA,"","cytb",20,"418",0.91,NA,0.0039,NA,"mtdna101"
"1605","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1609,"Chub mackerel","Scoles Collette Graves 1998","Israel","Meditteranean coast of Israel",32.22256,34.432112,NA,"","cytb",20,"418",0.9,NA,0.0038,NA,"mtdna101"
"1606","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1610,"Chub mackerel","Scoles Collette Graves 1998","Japan","Tokyo",34.870767,139.723738,"CMACKPJPN","","cytb",20,"418",0.88,NA,0.0035,NA,"mtdna101"
"1607","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1611,"Chub mackerel","Scoles Collette Graves 1998","South African","Cape Town",-34.299859,17.839052,NA,"","cytb",20,"418",0.81,NA,0.0038,NA,"mtdna101"
"1608","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1612,"Chub mackerel","Scoles Collette Graves 1998","Taiwan","Kaoshing",22.571694,120.028764,NA,"","cytb",20,"418",0.86,NA,0.0029,NA,"mtdna101"
"1609","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1613,"Chub mackerel","Scoles Collette Graves 1998","USA","Panama City, Florida",30.092861,-85.776139,NA,"","cytb",20,"418",0.93,NA,0.004,NA,"mtdna101"
"1610","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1614,"Chub mackerel","Scoles Collette Graves 1998","USA","San Diego",32.741236,-117.496875,"CMACKPCOAST","","cytb",20,"418",0.64,NA,0.0014,NA,"mtdna101"
"1611","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1615,"Chub mackerel","Tzeng et. al 2007 Journal of the Fisheries Society of Taiwan 34(3):237-245","Portugal","POR",42.5,-8.9,NA,"","control region",10,"865",1,0.014230249,0.0111,9.49e-05,"mtdna101"
"1612","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1616,"Chub mackerel","Tzeng et. al 2007 Journal of the Fisheries Society of Taiwan 34(3):237-245","Taiwan","LY",22.2,120.2,NA,"","control region",30,"865",0.975,0.003103761,0.0104,0.000127802,"mtdna101"
"1613","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1617,"Chub mackerel","Tzeng et. al 2007 Journal of the Fisheries Society of Taiwan 34(3):237-245","Taiwan","PJ",25.5,122.5,NA,"","control region",30,"865",0.956,0.004929503,0.0106,9.13e-05,"mtdna101"
"1614","Scomber japonicus",204,"Scomber japonicus",64,18,"c(86616, 195400, 441795, 101859)",206417.5,"c(NA, NA, NA, NA, 31.5, NA, NA, 29, NA)",30.25,"c(NA, 2, NA, NA, NA, NA, NA, NA, NA)",2,"Variable throughout range",NA,"external","dioecism","c(NA, NA, NA, NA, NA, NA)",-1,3,"2.7",2.7,1618,"Chub mackerel","Tzeng et. al 2007 Journal of the Fisheries Society of Taiwan 34(3):237-245","Taiwan","TTR",23,121.5,NA,"","control region",30,"865",0.97,0.003286335,0.0103,9.13e-05,"mtdna101"
"1615","Scomber scombrus",205,"Scomber scombrus",60,17,"c(NA, 2e+05, 2e+05, 211000, 285000, NA, NA, 130000, 88000, 255000, 140000, 208500, 243400, 155900, NA)",192436.3636,"c(34, 32, 30, NA, NA, NA, NA, NA, NA, NA, NA, 30, 30, 24, NA, NA, NA)",30,"c(2, 2, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, 2, 1, NA, NA, NA)",1.75,"one clear seasonal peak per year",NA,"external","dioecism","c(NA, NA, NA, NA, NA, ""coastal"", NA, NA, NA)",-1,1,"2.46",2.46,1619,"Atlantic mackerel","de Souza et al. 2006","Canada","Gulf of St. Lawrence",48.4666666666667,-64.2630555555556,NA,"1998","control region",21,"316",0.986,NA,0.027,NA,"mtdna101"
"1616","Scomber scombrus",205,"Scomber scombrus",60,17,"c(NA, 2e+05, 2e+05, 211000, 285000, NA, NA, 130000, 88000, 255000, 140000, 208500, 243400, 155900, NA)",192436.3636,"c(34, 32, 30, NA, NA, NA, NA, NA, NA, NA, NA, 30, 30, 24, NA, NA, NA)",30,"c(2, 2, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, 2, 1, NA, NA, NA)",1.75,"one clear seasonal peak per year",NA,"external","dioecism","c(NA, NA, NA, NA, NA, ""coastal"", NA, NA, NA)",-1,1,"2.46",2.46,1620,"Atlantic mackerel","de Souza et al. 2006","Canada","Gulf of St. Lawrence",48.2,-64.75,NA,"2001","control region",16,"316",0.992,NA,0.026,NA,"mtdna101"
"1617","Scomber scombrus",205,"Scomber scombrus",60,17,"c(NA, 2e+05, 2e+05, 211000, 285000, NA, NA, 130000, 88000, 255000, 140000, 208500, 243400, 155900, NA)",192436.3636,"c(34, 32, 30, NA, NA, NA, NA, NA, NA, NA, NA, 30, 30, 24, NA, NA, NA)",30,"c(2, 2, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, 2, 1, NA, NA, NA)",1.75,"one clear seasonal peak per year",NA,"external","dioecism","c(NA, NA, NA, NA, NA, ""coastal"", NA, NA, NA)",-1,1,"2.46",2.46,1621,"Atlantic mackerel","de Souza et al. 2006","USA","Gulf of Maine",44.2886111111111,-68.4180555555556,"MACKGOMCHATT","1998","control region",19,"316",0.982,NA,0.028,NA,"mtdna101"
"1618","Scomber scombrus",205,"Scomber scombrus",60,17,"c(NA, 2e+05, 2e+05, 211000, 285000, NA, NA, 130000, 88000, 255000, 140000, 208500, 243400, 155900, NA)",192436.3636,"c(34, 32, 30, NA, NA, NA, NA, NA, NA, NA, NA, 30, 30, 24, NA, NA, NA)",30,"c(2, 2, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, 2, 1, NA, NA, NA)",1.75,"one clear seasonal peak per year",NA,"external","dioecism","c(NA, NA, NA, NA, NA, ""coastal"", NA, NA, NA)",-1,1,"2.46",2.46,1622,"Atlantic mackerel","de Souza et al. 2006","USA","North Carolina",36.835,-75.3716666666667,"MACKGOMCHATT","2001","control region",20,"316",0.989,NA,0.029,NA,"mtdna101"
"1619","Scomber scombrus",205,"Scomber scombrus",60,17,"c(NA, 2e+05, 2e+05, 211000, 285000, NA, NA, 130000, 88000, 255000, 140000, 208500, 243400, 155900, NA)",192436.3636,"c(34, 32, 30, NA, NA, NA, NA, NA, NA, NA, NA, 30, 30, 24, NA, NA, NA)",30,"c(2, 2, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, 2, 1, NA, NA, NA)",1.75,"one clear seasonal peak per year",NA,"external","dioecism","c(NA, NA, NA, NA, NA, ""coastal"", NA, NA, NA)",-1,1,"2.46",2.46,1623,"Atlantic mackerel","Scoles Collette Graves 1998","UK","Plymouth",50.298778,-4.161889,"MACKNEICES","","cytb",20,"418",0.28,NA,7e-04,NA,"mtdna101"
"1620","Scomber scombrus",205,"Scomber scombrus",60,17,"c(NA, 2e+05, 2e+05, 211000, 285000, NA, NA, 130000, 88000, 255000, 140000, 208500, 243400, 155900, NA)",192436.3636,"c(34, 32, 30, NA, NA, NA, NA, NA, NA, NA, NA, 30, 30, 24, NA, NA, NA)",30,"c(2, 2, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, 2, 1, NA, NA, NA)",1.75,"one clear seasonal peak per year",NA,"external","dioecism","c(NA, NA, NA, NA, NA, ""coastal"", NA, NA, NA)",-1,1,"2.46",2.46,1624,"Atlantic mackerel","Scoles Collette Graves 1998","USA","Boston, Massachusetts",42.383603,-70.771923,"MACKGOMCHATT","","cytb",20,"418",0.85,NA,0.0029,NA,"mtdna101"
"1621","Scomberomorus brasiliensis",206,"Scomberomorus brasiliensis",125,NA,NA,NA,"c(NA, NA, NA, NA, NA, NA, NA)",NA,"c(3, NA, NA, NA, NA, NA, NA)",3,"Throughout the year, but peaking once",NA,"external","dioecism","c(NA, NA, NA, NA, NA)",0,3,NA,NA,1625,"Serra Spanish mackerel","Gold et al. 2010 Fisheries Research 103:30-39","Trinidad and Tobago ","North Coast Trinidad ",10.7839,-61.4636,NA,"2007.5","ND4",25,"590",0.813,NA,0.0049,NA,"mtdna101"
"1622","Scomberomorus brasiliensis",206,"Scomberomorus brasiliensis",125,NA,NA,NA,"c(NA, NA, NA, NA, NA, NA, NA)",NA,"c(3, NA, NA, NA, NA, NA, NA)",3,"Throughout the year, but peaking once",NA,"external","dioecism","c(NA, NA, NA, NA, NA)",0,3,NA,NA,1626,"Serra Spanish mackerel","Gold et al. 2010 Fisheries Research 103:30-39","Trinidad and Tobago ","South Coast Trinidad ",10.0573,-61.708,NA,"2007.5","ND4",25,"590",0.87,NA,0.0064,NA,"mtdna101"
"1623","Scomberomorus brasiliensis",206,"Scomberomorus brasiliensis",125,NA,NA,NA,"c(NA, NA, NA, NA, NA, NA, NA)",NA,"c(3, NA, NA, NA, NA, NA, NA)",3,"Throughout the year, but peaking once",NA,"external","dioecism","c(NA, NA, NA, NA, NA)",0,3,NA,NA,1627,"Serra Spanish mackerel","Gold et al. 2010 Fisheries Research 103:30-39","Trinidad and Tobago ","West Coast Trinidad ",10.4505,-61.5281,NA,"2007.5","ND4",25,"590",0.867,NA,0.0067,NA,"mtdna101"
"1624","Scomberomorus brasiliensis",206,"Scomberomorus brasiliensis",125,NA,NA,NA,"c(NA, NA, NA, NA, NA, NA, NA)",NA,"c(3, NA, NA, NA, NA, NA, NA)",3,"Throughout the year, but peaking once",NA,"external","dioecism","c(NA, NA, NA, NA, NA)",0,3,NA,NA,1628,"Serra Spanish mackerel","Gold et al. 2010 Fisheries Research 103:30-39","Venezuela ","Cumana ",10.4421,-64.2232,NA,"2007.5","ND4",29,"590",0.731,NA,0.0121,NA,"mtdna101"
